exact_test_key	x	y	symbol	old_fg	old_bg	old_modifier	old_bits	new_fg	new_bg	new_modifier	new_bits	before_contrast_ratio	after_contrast_ratio	status
render::components::code_editor::disabled 120 40 paper mono	46	26	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	46	27	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	46	28	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	46	29	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	46	30	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	46	31	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	46	32	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	46	33	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	46	34	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	46	35	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	46	36	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	46	37	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	46	38	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	46	39	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	0	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	1	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	10	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	11	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	12	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	13	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	14	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	15	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	16	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	17	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	18	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	19	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	20	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	21	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	22	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	23	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	24	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	25	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	26	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	27	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	28	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	29	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	30	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	31	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	32	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	33	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	34	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	35	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	36	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	37	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	38	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	47	39	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	0	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	1	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	10	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	11	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	12	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	13	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	14	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	15	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	16	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	17	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	18	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	19	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	20	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	21	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	22	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	23	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	24	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	25	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	26	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	27	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	28	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	29	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	30	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	31	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	32	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	33	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	34	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	35	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	36	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	37	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	38	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	48	39	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	0	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	1	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	10	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	11	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	12	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	13	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	14	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	15	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	16	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	17	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	18	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	19	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	20	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	21	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	22	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	23	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	24	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	25	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	26	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	27	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	28	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	29	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	30	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	31	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	32	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	33	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	34	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	35	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	36	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	37	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	38	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	49	39	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	0	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	1	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	10	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	11	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	12	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	13	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	14	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	15	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	16	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	17	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	18	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	19	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	20	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	21	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	22	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	23	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	24	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	25	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	26	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	27	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	28	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	29	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	30	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	31	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	32	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	33	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	34	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	35	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	36	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	37	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	38	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	50	39	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	0	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	1	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	10	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	11	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	12	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	13	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	14	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	15	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	16	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	17	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	18	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	19	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	20	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	21	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	22	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	23	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	24	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	25	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	26	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	27	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	28	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	29	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	30	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	31	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	32	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	33	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	34	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	35	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	36	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	37	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	38	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	51	39	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	52	0	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	52	1	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 120 40 paper mono	52	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
