commit	parent	path	before_blob	after_blob	subject	review_owner	review_status	obligations
9b311666e983c739699d158bae5b64d96cab44ad	246f7e40d4da181d6549db2f2d6e63bb4d5c5436	COMPONENT_ARCHITECTURE.md	06254f3e91e3b9ad9079bf60cc702d9bfcb33454	543ed3f3957276613686b478c06b5da0e2281f23	chore: archive integration follow-up	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
0defae2283b4a2599d3a469e247ebed31283412d	668f46da9003f860a498217d76728a13995d0ae7	COMPONENT_ARCHITECTURE.md	aeee7aef75988ab05d311158080b53148821cd89	84673d7952007475398287694982e79d7f6fa05b	fix(capture): harden reproducible evidence runs	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;identical_prefix_pair:2f20bea2/638135de	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
130b85a41bdd36a40b33b4004ed8e8ba81c21a85	6a89884bd4a0eba8e884daebbed0877635da7cf9	COMPONENT_ARCHITECTURE.md	84673d7952007475398287694982e79d7f6fa05b	aeee7aef75988ab05d311158080b53148821cd89	revert: remove unsafe capture hardening	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
067869c7bebc633225fc0dd1c1c8e2d1228cbc90	f83eda976b1f05e9447795b86816171d0ade026f	COMPONENT_ARCHITECTURE.md	84673d7952007475398287694982e79d7f6fa05b	aeee7aef75988ab05d311158080b53148821cd89	revert: remove unsafe capture hardening	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;identical_prefix_pair:130b85a4/6a89884b	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
ef15e28b9c5dd9938b83a9d79f69f61396392a19	067869c7bebc633225fc0dd1c1c8e2d1228cbc90	COMPONENT_ARCHITECTURE.md	aeee7aef75988ab05d311158080b53148821cd89	84673d7952007475398287694982e79d7f6fa05b	fix(capture): harden reproducible evidence runs	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;identical_prefix_pair:2f20bea2/638135de	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
e45fde1f2d1ad304dd0fb8ebe7ea7baf26ae9e9a	76f44830a4329fe3a98487cd339ef8a91b580225	COMPONENT_ARCHITECTURE.md	543ed3f3957276613686b478c06b5da0e2281f23	b6ddc1dd296e056792cb2c916adc8a91ee30cddf	chore: archive final integration WIP	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
737ed7dec9920eca54c900fe389f738a03dfa4d7	bdfda5dfacb9751f59f1e2781ce35cdc6ddbeee7	COMPONENT_ARCHITECTURE.md	aeee7aef75988ab05d311158080b53148821cd89	84673d7952007475398287694982e79d7f6fa05b	fix(capture): harden reproducible evidence runs	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;identical_prefix_pair:2f20bea2/638135de	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
557331b616ad51592097c04ee8fd18a92e79f99a	737ed7dec9920eca54c900fe389f738a03dfa4d7	COMPONENT_ARCHITECTURE.md	84673d7952007475398287694982e79d7f6fa05b	de5a88af4eafc88b42685f67cf7f52fd600bd200	fix(capture): harden tmux transport and atomic shot publication	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
383af57c991b5431880b75be1f9ac198ce2249fe	696bbefe82079862fe15c56b5612a72444b3ad1e	COMPONENT_ARCHITECTURE.md	b6ddc1dd296e056792cb2c916adc8a91ee30cddf	64ca6531ed72c45b42d0f26eb1ec0281771bab26	test(showcase): classify repaired visual digests	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
8cfb810a9d6645d738e93c6877f658581bf2266f	87bfbfdaa35dd3eb3d3ec49d3f66bda5883397ec	COMPONENT_ARCHITECTURE.md	aeee7aef75988ab05d311158080b53148821cd89	64ca6531ed72c45b42d0f26eb1ec0281771bab26	merge: integrate latest main into refactor	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
8cfb810a9d6645d738e93c6877f658581bf2266f	87bfbfdaa35dd3eb3d3ec49d3f66bda5883397ec	HANDOFF_SLICE4_WAVE1.md	50be7f75159378b654a1c12675fc218d0a08ad36	4246b423064dbd3cac98acdea12c1fd9254635e4	merge: integrate latest main into refactor	historian	exact_blob_copy_246f7e40d4da181d6549db2f2d6e63bb4d5c5436	history-other-docs.md document-lineage disposition
8cfb810a9d6645d738e93c6877f658581bf2266f	87bfbfdaa35dd3eb3d3ec49d3f66bda5883397ec	REFACTORING_STATE.md	e956432e0116bba9b9e5b3e0b26dcaf5c2285bad	9e4ad165ef75cd4a7e54670773fcf966e24c4b6b	merge: integrate latest main into refactor	historian	exact_rename_only_pair_e956432e_to_9e4ad165	history-other-docs.md lateSTATE;history-inline-api.md merge-edge closure
1f01b83fb506a68cb595e1f9beb27e674eb52b40	139ad23e0288ffd715b4480c21f7a3c68fdba64d	COMPONENT_ARCHITECTURE.md	64ca6531ed72c45b42d0f26eb1ec0281771bab26	7196e1dd828853762c8f93b355c225f953154490	fix(docs): align architecture references with part style	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;no_older_section_change	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
87dae98dc4aa4ed37f03be8bd2fff66fb87d70df	34cf02ac96b8461fbbeb09d046d7e2b3e5ecc8c2	COMPONENT_ARCHITECTURE.md	aeee7aef75988ab05d311158080b53148821cd89	7196e1dd828853762c8f93b355c225f953154490	merge: integrate latest main into refactor	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;identical_prefix_pair:8cfb810a/87bfbfda	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
87dae98dc4aa4ed37f03be8bd2fff66fb87d70df	34cf02ac96b8461fbbeb09d046d7e2b3e5ecc8c2	HANDOFF_SLICE4_WAVE1.md	50be7f75159378b654a1c12675fc218d0a08ad36	4246b423064dbd3cac98acdea12c1fd9254635e4	merge: integrate latest main into refactor	historian	exact_blob_copy_246f7e40d4da181d6549db2f2d6e63bb4d5c5436	history-other-docs.md document-lineage disposition
87dae98dc4aa4ed37f03be8bd2fff66fb87d70df	34cf02ac96b8461fbbeb09d046d7e2b3e5ecc8c2	REFACTORING_STATE.md	e956432e0116bba9b9e5b3e0b26dcaf5c2285bad	9e4ad165ef75cd4a7e54670773fcf966e24c4b6b	merge: integrate latest main into refactor	historian	exact_rename_only_pair_e956432e_to_9e4ad165	history-other-docs.md lateSTATE;history-inline-api.md merge-edge closure
ec3d760de9d178a91c153a12885f2652f0e7fa33	34cf02ac96b8461fbbeb09d046d7e2b3e5ecc8c2	COMPONENT_ARCHITECTURE.md	aeee7aef75988ab05d311158080b53148821cd89	de5a88af4eafc88b42685f67cf7f52fd600bd200	merge: integrate verified capture hardening	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
e524ceaa2344c0a334f3fd1130055eb1ee08890f	ec3d760de9d178a91c153a12885f2652f0e7fa33	COMPONENT_ARCHITECTURE.md	de5a88af4eafc88b42685f67cf7f52fd600bd200	aa986bd47b9ead3b5b67b2db413429d1fcc87fc7	merge: integrate refactor and hardened capture	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
e524ceaa2344c0a334f3fd1130055eb1ee08890f	ec3d760de9d178a91c153a12885f2652f0e7fa33	HANDOFF_SLICE4_WAVE1.md	50be7f75159378b654a1c12675fc218d0a08ad36	4246b423064dbd3cac98acdea12c1fd9254635e4	merge: integrate refactor and hardened capture	historian	exact_blob_copy_246f7e40d4da181d6549db2f2d6e63bb4d5c5436	history-other-docs.md document-lineage disposition
e524ceaa2344c0a334f3fd1130055eb1ee08890f	ec3d760de9d178a91c153a12885f2652f0e7fa33	REFACTORING_STATE.md	e956432e0116bba9b9e5b3e0b26dcaf5c2285bad	9e4ad165ef75cd4a7e54670773fcf966e24c4b6b	merge: integrate refactor and hardened capture	historian	exact_rename_only_pair_e956432e_to_9e4ad165	history-other-docs.md lateSTATE;history-inline-api.md merge-edge closure
e524ceaa2344c0a334f3fd1130055eb1ee08890f	e6ca522c0c21008e27d6f40d2c2ddcb7e778a927	COMPONENT_ARCHITECTURE.md	7196e1dd828853762c8f93b355c225f953154490	aa986bd47b9ead3b5b67b2db413429d1fcc87fc7	merge: integrate refactor and hardened capture	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
1192419969e285d36b918d6fe575909b5fe79022	5d17cc0e22913fe21c45354e121af414bd1a299b	COMPONENT_ARCHITECTURE.md	aa986bd47b9ead3b5b67b2db413429d1fcc87fc7	aa8c57b62c7e750344ac445fd01967482dea7770	docs: record integration checkpoint	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
1192419969e285d36b918d6fe575909b5fe79022	5d17cc0e22913fe21c45354e121af414bd1a299b	REFACTORING_STATE.md	9e4ad165ef75cd4a7e54670773fcf966e24c4b6b	13e2fef8758278de53eccfbedbda6a129698a437	docs: record integration checkpoint	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
aabe0b5ffe2fd036ecfd664db55d80e5d8c4940b	5d17cc0e22913fe21c45354e121af414bd1a299b	COMPONENT_ARCHITECTURE.md	aa986bd47b9ead3b5b67b2db413429d1fcc87fc7	abccf925cc581d848a0a2b43386c012a7e3ddb89	On main: archive unowned doc and allowlist variant before integration	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
aabe0b5ffe2fd036ecfd664db55d80e5d8c4940b	06e190c48fbd9078322aa19222f608d48c3a3f17	COMPONENT_ARCHITECTURE.md	aa986bd47b9ead3b5b67b2db413429d1fcc87fc7	abccf925cc581d848a0a2b43386c012a7e3ddb89	On main: archive unowned doc and allowlist variant before integration	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;identical_prefix_pair:aabe0b5f/5d17cc0e	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
c493a2cdd814a4c5f53c5d660ebeaa28abdbdcd7	d0083af1b7c4cfcab2d13c1127c89cfe08bb34b6	COMPONENT_ARCHITECTURE.md	aa986bd47b9ead3b5b67b2db413429d1fcc87fc7	aa8c57b62c7e750344ac445fd01967482dea7770	docs: record integration checkpoint	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;identical_prefix_pair:11924199/5d17cc0e	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
c493a2cdd814a4c5f53c5d660ebeaa28abdbdcd7	d0083af1b7c4cfcab2d13c1127c89cfe08bb34b6	REFACTORING_STATE.md	9e4ad165ef75cd4a7e54670773fcf966e24c4b6b	13e2fef8758278de53eccfbedbda6a129698a437	docs: record integration checkpoint	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
15ecde1e8b36a009ea13bce827d63ab7ecd94a34	26bcc9290842541ce6c66f0222d6ced1d4a3a55e	COMPONENT_ARCHITECTURE.md	aa8c57b62c7e750344ac445fd01967482dea7770	5ba93b29f2ff2fffa26a0b70a823ecdd283a4442	docs(architecture): align contract with implemented gates	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
e45c3f5e848c9ed448e97808f01d5700b70993b4	06bf0e67f5976dc50a4bc8de230f2a880772be7d	REFACTORING_STATE.md	13e2fef8758278de53eccfbedbda6a129698a437	3db9d0ea83e32653fda10b678f5247a9f606877b	docs: record independent visual audit findings	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
1852338ee49f015a6c791c777d9228dc697a73f3	06bf0e67f5976dc50a4bc8de230f2a880772be7d	REFACTORING_STATE.md	13e2fef8758278de53eccfbedbda6a129698a437	3db9d0ea83e32653fda10b678f5247a9f606877b	docs: record independent visual audit findings	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
d211a0b239c63f2189d00c3981c410e1b7d8f278	1852338ee49f015a6c791c777d9228dc697a73f3	REFACTORING_STATE.md	3db9d0ea83e32653fda10b678f5247a9f606877b	7e64d0849b59a6bbcadfa4dde0d7695ddf44d117	docs: record latest visual audit	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
a10ff36466a0796846dbc8a02921ff346185f0ef	f98ebe1f9a28b292684cf12921083085148c0e7c	REFACTORING_STATE.md	3db9d0ea83e32653fda10b678f5247a9f606877b	7e64d0849b59a6bbcadfa4dde0d7695ddf44d117	docs: record latest visual audit	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
0f018368e801440b159f8e5e7d77bb7cd2638876	776a2ce097c8c9cee5096d2dac075c8ffb0a47f2	COMPONENT_ARCHITECTURE.md	5ba93b29f2ff2fffa26a0b70a823ecdd283a4442	2c33c67b4dc231d5841e35b9ed28f6f27dcecd60	docs(architecture): reconcile checker and ownership claims	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
82158df5ca4ff301e34fce0bf5bc018d767facd2	0f018368e801440b159f8e5e7d77bb7cd2638876	COMPONENT_ARCHITECTURE.md	2c33c67b4dc231d5841e35b9ed28f6f27dcecd60	bb5a839c84f05066998d40a627b87cb92e710ac6	docs(architecture): correct HintBar ownership wording	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
07bb7193f30497e4f6e4f0d1b2915b46a95b1ecb	de302085869c04939e6d9e2e2e712f6fbea1e5c7	REFACTORING_STATE.md	7e64d0849b59a6bbcadfa4dde0d7695ddf44d117	2e31b56db7d450137cee33f6fba4d236b23e3e16	docs: record current source and gate checkpoint	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
33eeb99e7964fbb68fda38115f2d8b57ba7a66ed	a7e64c6b60979bea14cf74d3efc2c917e94e34c4	COMPONENT_ARCHITECTURE.md	bb5a839c84f05066998d40a627b87cb92e710ac6	ef5304a3c9fdbb678d0f6803257e359627cb542d	docs: record section 73 adjudication	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
33eeb99e7964fbb68fda38115f2d8b57ba7a66ed	a7e64c6b60979bea14cf74d3efc2c917e94e34c4	REFACTORING_STATE.md	2e31b56db7d450137cee33f6fba4d236b23e3e16	67c01579edfba01be1f1f96b0e547ee68da94413	docs: record section 73 adjudication	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
e49de3f8cf36e54e01efe4a55503da0642c4dea3	b8552ffebdd27beb42076f60b6367a7a9a50c320	COMPONENT_ARCHITECTURE.md	bb5a839c84f05066998d40a627b87cb92e710ac6	81a347142a6347ec5f6f832eaf3c7760197cb69e	fix(tui): close dynamic form error disclosure	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
03697429564e20290a49278c3129ef5a123b4bc6	e49de3f8cf36e54e01efe4a55503da0642c4dea3	COMPONENT_ARCHITECTURE.md	81a347142a6347ec5f6f832eaf3c7760197cb69e	181ebd1d0cb379a24111d0e2e61210de1c49612a	docs: record section 73 adjudication	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
03697429564e20290a49278c3129ef5a123b4bc6	e49de3f8cf36e54e01efe4a55503da0642c4dea3	REFACTORING_STATE.md	2e31b56db7d450137cee33f6fba4d236b23e3e16	67c01579edfba01be1f1f96b0e547ee68da94413	docs: record section 73 adjudication	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
66718b97d522f098aed1e4e3280079a1145fa61b	c152b97109774d0a43472de6daf20aa1567e1b6c	REFACTORING_STATE.md	67c01579edfba01be1f1f96b0e547ee68da94413	29cdba585f069f8768caeeb7eb88c000b52c6e24	docs: refresh source and gate checkpoint	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
c936d51fb4ee7c374cf1f7a789645caabfec78c8	5dc310a530723fa2072734d12d9becd26d40d3cf	COMPONENT_ARCHITECTURE.md	181ebd1d0cb379a24111d0e2e61210de1c49612a	6b33cf1d2d039aeaf5ac4aafe301b2eb3da20f85	fix(jackin): keep environment drafts masked until save	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
e83bf4f589bbef3bb3cebaf0e94bc5ad2715a51b	b23df21c93a4694a4e71c4e76029bea14e275759	REFACTORING_STATE.md	29cdba585f069f8768caeeb7eb88c000b52c6e24	5550121e35e75f9e84e17d7233036940c661d334	On docs/state-checkpoint-luna-current: archive final dirty state-checkpoint worktree	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
e83bf4f589bbef3bb3cebaf0e94bc5ad2715a51b	eed126f4ffe76d0b1a270e2c85bbdfed8a539a62	REFACTORING_STATE.md	29cdba585f069f8768caeeb7eb88c000b52c6e24	5550121e35e75f9e84e17d7233036940c661d334	On docs/state-checkpoint-luna-current: archive final dirty state-checkpoint worktree	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
91f0296a72b64268cab37dfc7dcf8b4c6844bbbe	b23df21c93a4694a4e71c4e76029bea14e275759	COMPONENT_ARCHITECTURE.md	6b33cf1d2d039aeaf5ac4aafe301b2eb3da20f85	b1a245c18cdbc80bbd4c67e556172b96661609c2	docs: record current gates and form security contract	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
91f0296a72b64268cab37dfc7dcf8b4c6844bbbe	b23df21c93a4694a4e71c4e76029bea14e275759	REFACTORING_STATE.md	29cdba585f069f8768caeeb7eb88c000b52c6e24	9cd264b0e66db2ff77dd2598b9e8edfb183c1d29	docs: record current gates and form security contract	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
7944fa17e2698d84fb95f39579dddef87fcc3ae0	91f0296a72b64268cab37dfc7dcf8b4c6844bbbe	REFACTORING_STATE.md	9cd264b0e66db2ff77dd2598b9e8edfb183c1d29	fd007e7362c8dbf8bcd48022da243107391a9aad	docs: distinguish source payload from checkpoint commits	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
3f26ab1455e4d73ffff5de874e24a481a68658d5	7944fa17e2698d84fb95f39579dddef87fcc3ae0	COMPONENT_ARCHITECTURE.md	b1a245c18cdbc80bbd4c67e556172b96661609c2	8bdeebd36bace141da234ef9b1d4030a23b99022	docs: align form security contract	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
1da70062ceb8e2c4842b31f6056f6250659260d4	568e1ef65565998b19f3c3b15af7df91c2f098ee	REFACTORING_STATE.md	fd007e7362c8dbf8bcd48022da243107391a9aad	10f41eb1c40b883c4467ead6885d65162b24ce2d	docs: record final doc-check count	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
cd70747d3f40799026654ead9f5ccf93802fd862	a5a8b952875ad833ee363311da066cd91c8cac06	COMPONENT_ARCHITECTURE.md	8bdeebd36bace141da234ef9b1d4030a23b99022	4d8025e0090723f34a4dcb92230928f0e9444369	docs(architecture): sync conformance inventory	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
43a147f037ebba15e4acff0cfcf61e3641d10a23	a473ed302aa26c3a1c99bb75f65ccf4ab779be53	COMPONENT_ARCHITECTURE.md	4d8025e0090723f34a4dcb92230928f0e9444369	7ae08eb589a81c780f37abe1f020698a77ab6185	fix(jackin): stabilize cockpit and usage state	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
15371443467d1f8a069067d0cae106bd8636bfec	f713ccb2a34eecbc9e43fa7121b5ee7f5aa1b86a	COMPONENT_ARCHITECTURE.md	7ae08eb589a81c780f37abe1f020698a77ab6185	d330fa2952adc754008c452cb95c21ef5aeedfd7	docs(architecture): sync current conformance evidence	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
15371443467d1f8a069067d0cae106bd8636bfec	f713ccb2a34eecbc9e43fa7121b5ee7f5aa1b86a	REFACTORING_STATE.md	10f41eb1c40b883c4467ead6885d65162b24ce2d	5a20de821544727cf62bf6677fd88e71ad203cda	docs(architecture): sync current conformance evidence	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
2a0cf299d02fae2adff2020f068ac8d5a00757e8	af5e63a249d85a08b95b00b4f29fd17973989a68	COMPONENT_ARCHITECTURE.md	d330fa2952adc754008c452cb95c21ef5aeedfd7	cafb31a2229b86ea4e862217772b6799a77f43c3	docs: correct current evidence commands	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
2a0cf299d02fae2adff2020f068ac8d5a00757e8	af5e63a249d85a08b95b00b4f29fd17973989a68	REFACTORING_STATE.md	5a20de821544727cf62bf6677fd88e71ad203cda	4c0f8024356788b393ed928a7199319b3ea7ee1d	docs: correct current evidence commands	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
f01703a6a20e53423cfa136ebba5067f8a3da197	443c91a33146b3056950c1956cbe5d058ccfd13a	COMPONENT_ARCHITECTURE.md	cafb31a2229b86ea4e862217772b6799a77f43c3	359d4e9cbf574d15daa259226b2c41c1318265e1	fix(jackin): preserve capsule identity and text selection	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
c9b765b8c0e09136a7f3dab55142488de5439466	f01703a6a20e53423cfa136ebba5067f8a3da197	HANDOFF_SLICE4_WAVE1.md	4246b423064dbd3cac98acdea12c1fd9254635e4	7bfaf35f53f884125ff1b8bf1d26ef3684943641	feat(jackin): preserve capsule chrome work	historian	direct_parent_delta_read	history-other-docs.md document-lineage disposition
6584b6663b2487f4ac2fb6c28444acdca32d189f	c9b765b8c0e09136a7f3dab55142488de5439466	HANDOFF_SLICE4_WAVE1.md	7bfaf35f53f884125ff1b8bf1d26ef3684943641	ef2e6129610c932b9882019e261e813ad8c3f4fa	docs: record final handoff worktrees	historian	direct_parent_delta_read	history-other-docs.md document-lineage disposition
7d7557523969859dfc792c68a9b62c6da8b9e025	6584b6663b2487f4ac2fb6c28444acdca32d189f	HANDOFF_SLICE4_WAVE1.md	ef2e6129610c932b9882019e261e813ad8c3f4fa	95a79df1fe660877320272226e060ec9f1cf6d71	docs: refresh slice 4 handoff	historian	direct_parent_delta_read	history-other-docs.md document-lineage disposition
a0e60b0745a499036cd1e9aecefe033aec792574	d7255b050c5c19b049e5531b8c417612420d9ce4	HANDOFF_SLICE4_WAVE1.md	95a79df1fe660877320272226e060ec9f1cf6d71	595cbaa2d776b317f589abd5d2ee2a83989702c3	feat(jackin): preserve latest chrome attempt	historian	direct_parent_delta_read	history-other-docs.md document-lineage disposition
60fdede77aa5293fd970a74f2028dcea91174c62	a0e60b0745a499036cd1e9aecefe033aec792574	HANDOFF_SLICE4_WAVE1.md	595cbaa2d776b317f589abd5d2ee2a83989702c3	20576f4506616fa53d4a2e193a75d1b930d177c8	docs: correct latest handoff commit	historian	direct_parent_delta_read	history-other-docs.md document-lineage disposition
a489c0c8f24dc9c7d2343b791ed25b4b8fff04ad	556483502f30d34c81a475fdfee3e6d6c291f485	HANDOFF_SLICE4_WAVE1.md	20576f4506616fa53d4a2e193a75d1b930d177c8	42f775438a5a59d381a67dfb62a261b2071718f3	docs: point handoff at final stop	historian	direct_parent_delta_read	history-other-docs.md document-lineage disposition
54a7aa1752a3204cca22a449682ae494dda37955	a489c0c8f24dc9c7d2343b791ed25b4b8fff04ad	HANDOFF_SLICE4_WAVE1.md	42f775438a5a59d381a67dfb62a261b2071718f3	63963f3551d3c25bad50bf58d7e7b6bd0a92d15f	docs: finalize capsule chrome handoff	historian	direct_parent_delta_read	history-other-docs.md document-lineage disposition
efada04419f72ecada75cfffb4b1bc6014a05ba2	54a7aa1752a3204cca22a449682ae494dda37955	GOAL.md	ca63033d5b05c964ebf2ba178cb4383de6aa4c74	a75eabee6dee147c1585b4026258cc2e30bc2a4b	docs: replace refactor goal with UI parity goal	historian	direct_parent_delta_read	history-other-docs.md document-lineage disposition
efada04419f72ecada75cfffb4b1bc6014a05ba2	54a7aa1752a3204cca22a449682ae494dda37955	REFACTORING_GOAL.md	c3334bbceb76fddf28105b1c296232a995977c8d	ae0ccb13d95e91cd0f93c44c5835980de50a84fc	docs: replace refactor goal with UI parity goal	historian	direct_parent_delta_read	history-other-obligations.tsv:RG01-RG56
