path	status	holla_blob	main_blob	read_pin	lines	sha256	oracle_relation	read_coverage	semantic_disposition	task_map	proof_map
src/bin/holla/main.rs	D	b06d283057d40f367537e24ab70b38ec369f3d60	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	148	637129a6caf645e5ad9cfb640623c125bb16aed01978ec5ea42020498b0548cf	byte_equal_oracle	full_1_148	preserve_runtime_lifecycle_pure_draw_restore_15_pages_tabs_event_precedence_and_CLI	TASK-040;TASK-041;TASK-043;TASK-044;TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-SHELL,HO-MENUS,HO-QUIT,HO-CLOSE,HO-PICKER,HO-OVERLAY-PASTE,HO-CLI-PREVIEW,HO-RESIZE,HO-PALETTE,HO-LIFECYCLE];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/scenario.rs	D	140085b1bd56ddfcf6afdfff0eb3dbec0bef7958	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	227	fe25a4140c032c6971ebe73b614b84ce03ae0e0437f655237b60bc7ed3e328c7	byte_equal_oracle	full_1_227	preserve_runtime_lifecycle_pure_draw_restore_15_pages_tabs_event_precedence_and_CLI	TASK-040;TASK-041;TASK-043;TASK-044;TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-SHELL,HO-MENUS,HO-QUIT,HO-CLOSE,HO-PICKER,HO-OVERLAY-PASTE,HO-CLI-PREVIEW,HO-RESIZE,HO-PALETTE,HO-LIFECYCLE];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/screens/activity.rs	D	cd5fbcf04992c40f37e30066551fb6294ff65eff	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	947	8de8428a779b22af2f1d1ecfa88fc7ee3445132ef3644747582550aa4e69f736	byte_equal_oracle	full_1_947	preserve_stable_activity_owners_TextViewport_restore_exact_stream_stdin_search_cancellation_attach_retry	TASK-044;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-HP14,HO-HP15,HO-ACTIVITIES,HO-OUTPUT-SCROLL,HO-OUTPUT-FIND,HO-STDIN,HO-CLOSE,HO-QUIT,HO-ROUTE-42,HO-HP05,HO-HP06,HO-HP07,HO-HP08,HO-HP11,HO-HP12,HO-HP09,HO-HP10,HO-DOCKER,HO-REMOTE,HO-GATES,HO-ROUTE-01,HO-ROUTE-02,HO-ROUTE-08,HO-ROUTE-09,HO-ROUTE-11,HO-HP01,HO-HP13,HO-HP17,HO-TRUST,HO-UPGRADE,HO-PLAN-EXEC,HO-SNAPSHOTS,HO-MENUS];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/screens/cleanup.rs	D	d4399d3db3e03c1434e1c463f5c3dbb3303322e7	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	1437	fd7f83ce884c67d0a2fefd0a07f9021c5f4673098b4b86091e79e9b68c4e2a2c	byte_equal_oracle	full_1_1437	preserve_one_shot_review_exact_facts_checked_accounting_restore_18_category_policy_stepped_reports_and_no_fallback	TASK-046;TASK-047;TASK-050	required:holla-scenarios.tsv[id_in=HO-HP11,HO-HP12,HO-HP19,HO-HP21,HO-HP22,HO-HP22-QUIT,HO-HP23,HO-CLEANUP-MODES,HO-CLEANUP-SAFETY,HO-CLEANUP-REPORT];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/screens/disk.rs	D	299b9d19c086ad2fd5f05da099c156e44a17c5c3	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	1595	7ce8723d4f4a5ba079da2a71bd2adb944293213c52ee701114a4579cd1180d0b	byte_equal_oracle	full_1_1595	preserve_checked_accounting_restore_generation_scan_cache_tree_sort_fold_selection_insights_platforms	TASK-045;TASK-046;TASK-050	required:holla-scenarios.tsv[id_in=HO-HP18,HO-HP19,HO-HP20,HO-HP23,HO-DISK-SCAN,HO-DISK-TREE,HO-ROUTE-28,HO-ROUTE-29,HO-ROUTE-33];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/screens/files.rs	D	6ec04f89ba2adae3e9ec38dddaddd9a15938792f	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	1862	28f0bb91460c5e6948b6c2e19b39b561c43e92086202b5164b895ffa265c4b99	byte_equal_oracle	full_1_1862	restore_generation_safe_browser_home_index_preview_caps_find_selection_and_exact_resource_actions	TASK-042;TASK-044;TASK-045;TASK-050	required:holla-scenarios.tsv[id_in=HO-HP03,HO-HP04,HO-BROWSER,HO-JUMP,HO-FILES-ACTIONS,HO-PREVIEW-SELECT,HO-ROUTE-21];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/screens/finder.rs	D	f51035bd0177dcd775a04319084980655851b3d9	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	1655	f5563460134b90b1e9fc8fd1acbc62e8e73da3e91950804ca9cf90985ed74324	byte_equal_oracle	full_1_1655	preserve_shared_TextInput_NavList_and_typed_identity_restore_source_discovery_scope_ranking_query_grammar	TASK-041;TASK-044;TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-HP01,HO-HP02,HO-FINDER-EMPTY,HO-FINDER-EDIT,HO-FINDER-SWEEP,HO-ROUTE-06,HO-ROUTE-10];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/screens/mod.rs	D	39623274047caf09815cdfccd08baa8a6d5873a2	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	397	7d289fdb7cff3692029d6bc0cc18c221ddbcf0077501976078316bd898eb4089	byte_equal_oracle	full_1_397	preserve_runtime_lifecycle_pure_draw_restore_15_pages_tabs_event_precedence_and_CLI	TASK-040;TASK-041;TASK-043;TASK-044;TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-SHELL,HO-MENUS,HO-QUIT,HO-CLOSE,HO-PICKER,HO-OVERLAY-PASTE,HO-CLI-PREVIEW,HO-RESIZE,HO-PALETTE,HO-LIFECYCLE];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/screens/modals.rs	D	90e9f90a1cd4a1160bc1c1a5d3b28427202e0a4f	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	293	6ef0b40afb2e6aae3cf869ab060568de0c847d9db337249704fddfbadeb123e0	byte_equal_oracle	full_1_293	preserve_shared_configured_controls_restore_trust_args_gates_and_exact_continuations	TASK-043;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-ARGS,HO-TRUST,HO-GATES,HO-PLAN-REVIEW,HO-OVERLAY-PASTE,HO-ROUTE-27,HO-ROUTE-31,HO-ROUTE-40];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/screens/plan.rs	D	128828170a360fec1066712bdc93ff8eedba11df	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	1561	a4ba8c50f85251b7c92a8cc2e69169de86a8137323cccb0b3ea0028a2e3fe41e	byte_equal_oracle	full_1_1561	preserve_noncloneable_review_identity_exact_targets_restore_async_dependency_execution_output_retry_cancel_exclusion	TASK-043;TASK-044;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-PLAN-REVIEW,HO-PLAN-EXEC,HO-UPGRADE,HO-GATES,HO-DOCKER,HO-ROUTE-01,HO-ROUTE-02,HO-ROUTE-03];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/screens/review.rs	D	e2afcb26bb6bf90bd7760f0359b0b53401b66600	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	1203	f0407c364a3ee07daf5c21f13f2f8a969ec85a09dffa58a1bbdde9305431f084	byte_equal_oracle	full_1_1203	preserve_shared_configured_controls_restore_trust_args_gates_and_exact_continuations	TASK-043;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-ARGS,HO-TRUST,HO-GATES,HO-PLAN-REVIEW,HO-OVERLAY-PASTE,HO-ROUTE-27,HO-ROUTE-31,HO-ROUTE-40];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/screens/snapshot.rs	D	c97895bb8b9599f5bf1aa29778190f924b8e3d43	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	1478	132ef8d7a78e13f030ea3782990a2b17778981ce08b9aa6c241ba23bc370fba1	byte_equal_oracle	full_1_1478	restore_plain_snapshot_facts_copy_refresh_and_exact_target_followups_across_all_source_domains_no_invented_find	TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-HP05,HO-HP06,HO-HP07,HO-HP08,HO-HP11,HO-HP12,HO-HP14,HO-ACTIVITIES,HO-HP09,HO-HP10,HO-DOCKER,HO-REMOTE,HO-GATES,HO-ROUTE-01,HO-ROUTE-02,HO-ROUTE-08,HO-ROUTE-09,HO-ROUTE-11,HO-HP01,HO-HP13,HO-HP17,HO-TRUST,HO-UPGRADE,HO-PLAN-EXEC,HO-SNAPSHOTS,HO-MENUS,HO-HP19,HO-HP21,HO-HP22,HO-HP22-QUIT,HO-HP23,HO-CLEANUP-MODES,HO-CLEANUP-SAFETY,HO-CLEANUP-REPORT];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/sim/fs.rs	D	87575c037ebf87d740be1e91592fbf244c15e8df	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	1416	5106964b93fc379259c68cfd73c2ade58313945e2b0e6c1ce02064642843e502	byte_equal_oracle	full_1_1416	preserve_in_memory_filesystem_boundary_restore_index_preview_hardlinks_permissions_symlinks_allocated_sizes_and_cleanup_mutations	TASK-042;TASK-044;TASK-045;TASK-046;TASK-047;TASK-050	required:holla-scenarios.tsv[id_in=HO-HP03,HO-HP04,HO-BROWSER,HO-JUMP,HO-FILES-ACTIONS,HO-PREVIEW-SELECT,HO-ROUTE-21,HO-HP18,HO-HP19,HO-HP20,HO-HP23,HO-DISK-SCAN,HO-DISK-TREE,HO-ROUTE-28,HO-ROUTE-29,HO-ROUTE-33,HO-HP11,HO-HP12,HO-HP21,HO-HP22,HO-HP22-QUIT,HO-CLEANUP-MODES,HO-CLEANUP-SAFETY,HO-CLEANUP-REPORT];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/sim/mod.rs	D	1ce53ce8c3a50430a7beea607fdc23aecc745bc7	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	5	507cf6c0fb8548ee09c949b3b7e54fc766b0c1b1a069794a09335aedbe21d73d	byte_equal_oracle	full_1_5	restore_source_world_and_complete_catalog_through_modern_typed_simulation_no_real_process_or_host_filesystem	TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/sim/world.rs	D	4f105807a4344977ede69096538250c531e6983a	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	1210	94414e90d2a85d81810ef159042bcc63bfd760ded303ecb07b4806f8ae715fcf	byte_equal_oracle	full_1_1210	restore_source_world_and_complete_catalog_through_modern_typed_simulation_no_real_process_or_host_filesystem	TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
