site_id	source_file	source_sha256	source_symbol	line	site_kinds	source_line
src/bin/holla/app_tests_parity.rs:L1037	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp09_docker_and_compose_outcomes_land_in_the_world_and_fail_where_the_daemon_does	1037	assertion	assert!(h.text().contains("gate 1 of 2"), "{}", h.text());
src/bin/holla/app_tests_parity.rs:L1040	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp09_docker_and_compose_outcomes_land_in_the_world_and_fail_where_the_daemon_does	1040	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1052	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp09_docker_and_compose_outcomes_land_in_the_world_and_fail_where_the_daemon_does	1052	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L1056	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp09_docker_and_compose_outcomes_land_in_the_world_and_fail_where_the_daemon_does	1056	assertion	assert_eq!(settle(&mut h, &id), ActivityState::Succeeded);
src/bin/holla/app_tests_parity.rs:L1066	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp09_docker_and_compose_outcomes_land_in_the_world_and_fail_where_the_daemon_does	1066	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1076	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp09_docker_and_compose_outcomes_land_in_the_world_and_fail_where_the_daemon_does	1076	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1089	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp09_docker_and_compose_outcomes_land_in_the_world_and_fail_where_the_daemon_does	1089	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L1093	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp09_docker_and_compose_outcomes_land_in_the_world_and_fail_where_the_daemon_does	1093	assertion	assert_eq!(settle(&mut h, &id), ActivityState::Succeeded);
src/bin/holla/app_tests_parity.rs:L1103	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp09_docker_and_compose_outcomes_land_in_the_world_and_fail_where_the_daemon_does	1103	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L1109	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp09_docker_and_compose_outcomes_land_in_the_world_and_fail_where_the_daemon_does	1109	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1120	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp09_docker_and_compose_outcomes_land_in_the_world_and_fail_where_the_daemon_does	1120	constructor	let mut down = H::new(Scenario::ParityDiscovery, Motion::Reduced, 0, 120, 40);
src/bin/holla/app_tests_parity.rs:L1123	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp09_docker_and_compose_outcomes_land_in_the_world_and_fail_where_the_daemon_does	1123	spatial-or-input	let stop = items.iter().find(|i| i.id == "docker.stop_all").unwrap();
src/bin/holla/app_tests_parity.rs:L1124	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp09_docker_and_compose_outcomes_land_in_the_world_and_fail_where_the_daemon_does	1124	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L1129	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp09_docker_and_compose_outcomes_land_in_the_world_and_fail_where_the_daemon_does	1129	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1135	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp09_docker_and_compose_outcomes_land_in_the_world_and_fail_where_the_daemon_does	1135	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1140	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp09_docker_and_compose_outcomes_land_in_the_world_and_fail_where_the_daemon_does	1140	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1148	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp09_docker_and_compose_outcomes_land_in_the_world_and_fail_where_the_daemon_does	1148	constructor	let mut none = H::new(Scenario::FirstUse, Motion::Reduced, 0, 120, 40);
src/bin/holla/app_tests_parity.rs:L1153	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp09_docker_and_compose_outcomes_land_in_the_world_and_fail_where_the_daemon_does	1153	assertion	assert_eq!(settle(&mut none, &id), ActivityState::Succeeded);
src/bin/holla/app_tests_parity.rs:L1154	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp09_docker_and_compose_outcomes_land_in_the_world_and_fail_where_the_daemon_does	1154	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1166	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp10_brew_services_verbs_are_exact_capped_and_fail_with_brew_s_reason	1166	constructor	let mut h = H::new(Scenario::ParityBrewServices, Motion::Reduced, 0, 120, 40);
src/bin/holla/app_tests_parity.rs:L1175	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp10_brew_services_verbs_are_exact_capped_and_fail_with_brew_s_reason	1175	assertion	assert_eq!(verbs.len(), 30, "{verbs:?}");
src/bin/holla/app_tests_parity.rs:L1176	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp10_brew_services_verbs_are_exact_capped_and_fail_with_brew_s_reason	1176	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1180	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp10_brew_services_verbs_are_exact_capped_and_fail_with_brew_s_reason	1180	spatial-or-input	let list = items.iter().find(|i| i.id == "brew.services").unwrap();
src/bin/holla/app_tests_parity.rs:L1181	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp10_brew_services_verbs_are_exact_capped_and_fail_with_brew_s_reason	1181	assertion	assert!(list.label.contains("30 of 33"), "{}", list.label);
src/bin/holla/app_tests_parity.rs:L1185	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp10_brew_services_verbs_are_exact_capped_and_fail_with_brew_s_reason	1185	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L1189	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp10_brew_services_verbs_are_exact_capped_and_fail_with_brew_s_reason	1189	assertion	assert_eq!(settle(&mut h, &id), ActivityState::Succeeded);
src/bin/holla/app_tests_parity.rs:L1198	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp10_brew_services_verbs_are_exact_capped_and_fail_with_brew_s_reason	1198	spatial-or-input	.find(|s| s.name == n)
src/bin/holla/app_tests_parity.rs:L1202	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp10_brew_services_verbs_are_exact_capped_and_fail_with_brew_s_reason	1202	assertion	assert_eq!(status(&h, "svc01"), "started");
src/bin/holla/app_tests_parity.rs:L1207	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp10_brew_services_verbs_are_exact_capped_and_fail_with_brew_s_reason	1207	assertion	assert_eq!(settle(&mut h, &id), ActivityState::Failed);
src/bin/holla/app_tests_parity.rs:L1208	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp10_brew_services_verbs_are_exact_capped_and_fail_with_brew_s_reason	1208	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1215	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp10_brew_services_verbs_are_exact_capped_and_fail_with_brew_s_reason	1215	assertion	assert_eq!(status(&h, "svc02"), "error");
src/bin/holla/app_tests_parity.rs:L1219	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp10_brew_services_verbs_are_exact_capped_and_fail_with_brew_s_reason	1219	assertion	assert!(h.text().contains("fails on this host"), "{}", h.text());
src/bin/holla/app_tests_parity.rs:L1220	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp10_brew_services_verbs_are_exact_capped_and_fail_with_brew_s_reason	1220	assertion	assert!(h.text().contains("svc10"), "{}", h.text());
src/bin/holla/app_tests_parity.rs:L1228	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	gate2_items	1228	spatial-or-input	.find(|l| l.contains("gate 2 of 2"))
src/bin/holla/app_tests_parity.rs:L1237	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	gate2	1237	assertion	assert!(h.text().contains("gate 2 of 2"), "{}", h.text());
src/bin/holla/app_tests_parity.rs:L1251	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	settle_cleanup	1251	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1267	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp11_gradle_wrapper_daemon_and_recursive_cleanup_are_bounded_and_truthful	1267	constructor	let mut h = H::new(Scenario::ParityGradle, Motion::Reduced, 0, 120, 40);
src/bin/holla/app_tests_parity.rs:L1280	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp11_gradle_wrapper_daemon_and_recursive_cleanup_are_bounded_and_truthful	1280	assertion	assert!(ids.contains(&id), "{id}: {ids:?}");
src/bin/holla/app_tests_parity.rs:L1282	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp11_gradle_wrapper_daemon_and_recursive_cleanup_are_bounded_and_truthful	1282	spatial-or-input	let wrapper = items.iter().find(|i| i.id == "gradlew.build").unwrap();
src/bin/holla/app_tests_parity.rs:L1283	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp11_gradle_wrapper_daemon_and_recursive_cleanup_are_bounded_and_truthful	1283	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L1290	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp11_gradle_wrapper_daemon_and_recursive_cleanup_are_bounded_and_truthful	1290	assertion	assert_eq!(settle(&mut h, &id), ActivityState::Failed);
src/bin/holla/app_tests_parity.rs:L1291	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp11_gradle_wrapper_daemon_and_recursive_cleanup_are_bounded_and_truthful	1291	assertion	assert!(h.app.world.gradle.daemon_running);
src/bin/holla/app_tests_parity.rs:L1296	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp11_gradle_wrapper_daemon_and_recursive_cleanup_are_bounded_and_truthful	1296	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L1300	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp11_gradle_wrapper_daemon_and_recursive_cleanup_are_bounded_and_truthful	1300	assertion	assert_eq!(settle(&mut h, &id), ActivityState::Succeeded);
src/bin/holla/app_tests_parity.rs:L1301	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp11_gradle_wrapper_daemon_and_recursive_cleanup_are_bounded_and_truthful	1301	assertion	assert!(!h.app.world.fs.exists("/Users/alex/work/android/build"));
src/bin/holla/app_tests_parity.rs:L1304	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp11_gradle_wrapper_daemon_and_recursive_cleanup_are_bounded_and_truthful	1304	spatial-or-input	let all = items.iter().find(|i| i.id == "gradle.clean-all").unwrap();
src/bin/holla/app_tests_parity.rs:L1305	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp11_gradle_wrapper_daemon_and_recursive_cleanup_are_bounded_and_truthful	1305	assertion	assert!(all.label.contains("49.0 MiB"), "{}", all.label);
src/bin/holla/app_tests_parity.rs:L1308	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp11_gradle_wrapper_daemon_and_recursive_cleanup_are_bounded_and_truthful	1308	assertion	assert!(h.text().contains("Cleanup"), "{}", h.text());
src/bin/holla/app_tests_parity.rs:L1311	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp11_gradle_wrapper_daemon_and_recursive_cleanup_are_bounded_and_truthful	1311	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1315	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp11_gradle_wrapper_daemon_and_recursive_cleanup_are_bounded_and_truthful	1315	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1319	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp11_gradle_wrapper_daemon_and_recursive_cleanup_are_bounded_and_truthful	1319	assertion	assert!(!t.contains("android/node_modules"), "{t}");
src/bin/holla/app_tests_parity.rs:L1320	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp11_gradle_wrapper_daemon_and_recursive_cleanup_are_bounded_and_truthful	1320	assertion	assert!(!t.contains("work/other"), "the link is never followed: {t}");
src/bin/holla/app_tests_parity.rs:L1323	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp11_gradle_wrapper_daemon_and_recursive_cleanup_are_bounded_and_truthful	1323	assertion	assert!(h.text().contains("3 selected"), "{}", h.text());
src/bin/holla/app_tests_parity.rs:L1325	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp11_gradle_wrapper_daemon_and_recursive_cleanup_are_bounded_and_truthful	1325	assertion	assert!(h.text().contains("gradle --stop first"), "{}", h.text());
src/bin/holla/app_tests_parity.rs:L1334	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp11_gradle_wrapper_daemon_and_recursive_cleanup_are_bounded_and_truthful	1334	assertion	assert!(h.text().contains("gradle --stop failed"), "{}", h.text());
src/bin/holla/app_tests_parity.rs:L1335	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp11_gradle_wrapper_daemon_and_recursive_cleanup_are_bounded_and_truthful	1335	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1339	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp11_gradle_wrapper_daemon_and_recursive_cleanup_are_bounded_and_truthful	1339	assertion	assert!(h.app.world.gradle.daemon_running);
src/bin/holla/app_tests_parity.rs:L1346	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp12_intellij_cleanup_finds_metadata_case_insensitively_and_logs_a_failed_log_write	1346	constructor	let mut h = H::new(Scenario::ParityIdea, Motion::Reduced, 0, 120, 40);
src/bin/holla/app_tests_parity.rs:L1349	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp12_intellij_cleanup_finds_metadata_case_insensitively_and_logs_a_failed_log_write	1349	spatial-or-input	let idea = items.iter().find(|i| i.id == "idea.clean").unwrap();
src/bin/holla/app_tests_parity.rs:L1350	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp12_intellij_cleanup_finds_metadata_case_insensitively_and_logs_a_failed_log_write	1350	assertion	assert!(idea.label.contains("44.0 KiB"), "{}", idea.label);
src/bin/holla/app_tests_parity.rs:L1362	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp12_intellij_cleanup_finds_metadata_case_insensitively_and_logs_a_failed_log_write	1362	assertion	assert!(t.contains(want), "{want}\n{t}");
src/bin/holla/app_tests_parity.rs:L1365	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp12_intellij_cleanup_finds_metadata_case_insensitively_and_logs_a_failed_log_write	1365	assertion	assert!(!t.contains(never), "{never} must not be a candidate\n{t}");
src/bin/holla/app_tests_parity.rs:L1367	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp12_intellij_cleanup_finds_metadata_case_insensitively_and_logs_a_failed_log_write	1367	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1371	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp12_intellij_cleanup_finds_metadata_case_insensitively_and_logs_a_failed_log_write	1371	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1384	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp12_intellij_cleanup_finds_metadata_case_insensitively_and_logs_a_failed_log_write	1384	assertion	assert!(h.text().contains("report"), "{}", h.text());
src/bin/holla/app_tests_parity.rs:L1385	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp12_intellij_cleanup_finds_metadata_case_insensitively_and_logs_a_failed_log_write	1385	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1390	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp12_intellij_cleanup_finds_metadata_case_insensitively_and_logs_a_failed_log_write	1390	assertion	assert!(!h.app.world.fs.exists("/Users/alex/work/ide/app.iml"));
src/bin/holla/app_tests_parity.rs:L1391	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp12_intellij_cleanup_finds_metadata_case_insensitively_and_logs_a_failed_log_write	1391	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1398	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp12_intellij_cleanup_finds_metadata_case_insensitively_and_logs_a_failed_log_write	1398	assertion	assert!(r.log_failures > 0);
src/bin/holla/app_tests_parity.rs:L1399	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp12_intellij_cleanup_finds_metadata_case_insensitively_and_logs_a_failed_log_write	1399	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1410	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp13_upgrade_managers_run_exact_stages_and_the_plan_branches	1410	constructor	let mut h = H::new(Scenario::ParityUpgradeManagers, Motion::Reduced, 0, 120, 40);
src/bin/holla/app_tests_parity.rs:L1415	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp13_upgrade_managers_run_exact_stages_and_the_plan_branches	1415	spatial-or-input	.find(|i| i.id == "upgrade.brew-packages")
src/bin/holla/app_tests_parity.rs:L1417	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp13_upgrade_managers_run_exact_stages_and_the_plan_branches	1417	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L1427	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp13_upgrade_managers_run_exact_stages_and_the_plan_branches	1427	spatial-or-input	let omz = items.iter().find(|i| i.id == "upgrade.oh-my-zsh").unwrap();
src/bin/holla/app_tests_parity.rs:L1428	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp13_upgrade_managers_run_exact_stages_and_the_plan_branches	1428	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L1438	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp13_upgrade_managers_run_exact_stages_and_the_plan_branches	1438	assertion	assert_eq!(batch.members.len(), 5);
src/bin/holla/app_tests_parity.rs:L1450	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp13_upgrade_managers_run_exact_stages_and_the_plan_branches	1450	assertion	assert_eq!(states[1].1, ActivityState::Succeeded, "{states:?}");
src/bin/holla/app_tests_parity.rs:L1451	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp13_upgrade_managers_run_exact_stages_and_the_plan_branches	1451	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L1456	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp13_upgrade_managers_run_exact_stages_and_the_plan_branches	1456	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1464	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp13_upgrade_managers_run_exact_stages_and_the_plan_branches	1464	assertion	assert_eq!(argv(&h, &id), vec!["mise upgrade @/Users/alex"]);
src/bin/holla/app_tests_parity.rs:L1465	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp13_upgrade_managers_run_exact_stages_and_the_plan_branches	1465	assertion	assert_eq!(settle(&mut h, &id), ActivityState::Succeeded);
src/bin/holla/app_tests_parity.rs:L1466	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp13_upgrade_managers_run_exact_stages_and_the_plan_branches	1466	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1477	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp13_upgrade_managers_run_exact_stages_and_the_plan_branches	1477	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1493	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp13_upgrade_managers_run_exact_stages_and_the_plan_branches	1493	assertion	assert!(ids.contains(&id), "{id}: {ids:?}");
src/bin/holla/app_tests_parity.rs:L1495	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp13_upgrade_managers_run_exact_stages_and_the_plan_branches	1495	spatial-or-input	let doctor = plan.steps.iter().find(|s| s.id == "brew-doctor").unwrap();
src/bin/holla/app_tests_parity.rs:L1496	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp13_upgrade_managers_run_exact_stages_and_the_plan_branches	1496	assertion	assert!(doctor.fails);
src/bin/holla/app_tests_parity.rs:L1497	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp13_upgrade_managers_run_exact_stages_and_the_plan_branches	1497	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L1500	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp13_upgrade_managers_run_exact_stages_and_the_plan_branches	1500	spatial-or-input	.find(|s| s.id == "mise-upgrade")
src/bin/holla/app_tests_parity.rs:L1512	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp14_output_streams_are_exact_and_retention_drops_are_stated	1512	constructor	let mut h = H::new(Scenario::ParityExecutor, Motion::Reduced, 0, 120, 40);
src/bin/holla/app_tests_parity.rs:L1516	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp14_output_streams_are_exact_and_retention_drops_are_stated	1516	assertion	assert_eq!(argv(&h, &id), vec!["./emit-stream @/Users/alex/work/batch"]);
src/bin/holla/app_tests_parity.rs:L1517	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp14_output_streams_are_exact_and_retention_drops_are_stated	1517	assertion	assert_eq!(settle(&mut h, &id), ActivityState::Succeeded);
src/bin/holla/app_tests_parity.rs:L1519	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp14_output_streams_are_exact_and_retention_drops_are_stated	1519	assertion	assert_eq!(out[0], "first", "CRLF stripped: {out:?}");
