# shots stems @ e741cde7a1a111a123acf426e62e67916727600e files=6547 unique=1205
# snapshots scenarios=792
# counts MAP=674 DROP=531 MISSING=0 UNMAPPED=0
shots/j_manager_tree	MAP jackin/manager/tree_expanded/120x40/truecolor
shots/j_outro_caption	DROP wall-clock outro caption; boundary jackin/scenarios/outro-last
shots/j_outro_warp	DROP wall-clock outro warp; boundary jackin/scenarios/outro-last
shots/j_prelude_1	DROP tick-driven prelude stages; boundary launch_prelude
shots/j_prelude_2	DROP tick-driven prelude stages; boundary launch_prelude
shots/j_prelude_3	DROP tick-driven prelude stages; boundary launch_prelude
shots/j_prelude_4	DROP tick-driven prelude stages; boundary launch_prelude
shots/j_prelude_5	DROP tick-driven prelude stages; boundary launch_prelude
shots/j_prelude_5_error	DROP tick-driven prelude stages; boundary launch_prelude
shots/j_prelude_80	DROP tick-driven prelude stages; boundary launch_prelude
shots/j_settings_80_auth	MAP jackin/settings/trust/120x40/truecolor
shots/j_settings_80_trust	MAP jackin/settings/trust/120x40/truecolor
shots/j_settings_auth	MAP jackin/settings/trust/120x40/truecolor
shots/j_settings_env	MAP jackin/settings/env/120x40/truecolor
shots/j_settings_general	MAP jackin/settings/route/120x40/truecolor
shots/j_settings_mounts	MAP jackin/settings/mounts/120x40/truecolor
shots/j_settings_preview	MAP jackin/settings/save_preview/120x40/truecolor
shots/j_settings_trust	MAP jackin/settings/trust/120x40/truecolor
shots/j_usage_80	MAP jackin/usage/overview/120x40/truecolor
shots/j_usage_80_detail	MAP jackin/usage/detail/120x40/truecolor
shots/j_usage_account	MAP jackin/usage/detail/120x40/truecolor
shots/j_usage_account5	MAP jackin/usage/detail/120x40/truecolor
shots/j_usage_overview	MAP jackin/usage/overview/120x40/truecolor
shots/s2_chrome	MAP showcase/pages/chrome/120x40/truecolor
shots/s2_chrome_80	MAP showcase/pages/chrome/80x24/truecolor
shots/s2_chrome_context	MAP showcase/flows/chrome/context/120x40/truecolor
shots/s2_chrome_focus	MAP showcase/flows/chrome/focus/120x40/truecolor
shots/s2_chrome_menu_open	MAP showcase/flows/chrome/menu/120x40/truecolor
shots/s2_chrome_menu_view	MAP showcase/flows/chrome/menu_view/120x40/truecolor
shots/s2_pickers	DROP duplicate of pickers page
shots/s2_progress	MAP showcase/pages/progress
shots/s2_tabs	DROP duplicate of chrome page
shots/s_chips	MAP showcase/pages/chips/120x40/truecolor
shots/s_chips_80	MAP showcase/pages/chips/80x24/truecolor
shots/s_chips_select	MAP showcase/flows/chips/select_open/120x40/truecolor
shots/s_editor	MAP showcase/pages/codeeditor/120x40/truecolor
shots/s_editor_80	MAP showcase/pages/codeeditor/80x24/truecolor
shots/s_editor_complete	MAP showcase/flows/editor/completion/120x40/truecolor
shots/s_editor_diag	MAP showcase/flows/editor/diag/120x40/truecolor
shots/s_editor_running	MAP showcase/flows/editor/running/120x40/truecolor
shots/s_grid	MAP showcase/pages/datagrid/120x40/truecolor
shots/s_grid_80	MAP showcase/pages/datagrid/80x24/truecolor
shots/s_grid_failed	MAP showcase/flows/datagrid/failed/120x40/truecolor
shots/s_grid_pending	MAP showcase/flows/datagrid/pending/120x40/truecolor
shots/s_grid_preview	MAP showcase/flows/datagrid/preview/120x40/truecolor
shots/s_pickers	MAP showcase/pages/pickers/120x40/truecolor
shots/s_pickers_80	MAP showcase/pages/pickers/80x24/truecolor
shots/s_pickers_level	MAP showcase/flows/pickers/level/120x40/truecolor
shots/s_pickers_tabs	MAP showcase/flows/pickers/tabs/120x40/truecolor
shots/s_terminal	MAP showcase/pages/terminal/120x40/truecolor
shots/s_terminal_scrollback	MAP showcase/fade/terminal/scrollback/80x24/truecolor
shots/shot	DROP debug orphan
shots/source_f_lists_move	DROP debug orphan; covered by showcase/flows/lists/moved
shots/source_f_lists_tab	DROP debug orphan; covered by showcase/flows/lists/moved
shots/stderr.log	DROP harness sidecar
shots/t1	DROP debug orphan
shots/t2	DROP debug orphan
shots/t_100	DROP superseded size variant; tablepro/audit matrix
shots/t_100_table	DROP superseded size variant; tablepro/audit matrix
shots/t_160	DROP superseded size variant; tablepro/audit matrix
shots/t_160_table	DROP superseded size variant; tablepro/audit matrix
shots/t_80	DROP superseded size variant; tablepro/audit matrix
shots/t_80_drawer	DROP superseded size variant; tablepro/audit matrix
shots/t_80_query	DROP superseded size variant; tablepro/audit matrix
shots/t_complete	MAP tablepro/query/completion/120x40/truecolor
shots/t_complete2	MAP tablepro/query/completion_columns/120x40/truecolor
shots/t_conn_dup	DROP superseded; connections duplicate flow
shots/t_conn_form	MAP tablepro/connections/form_new/120x40/truecolor
shots/t_conn_form_adv	DROP superseded; connections advanced form
shots/t_conn_prod	MAP tablepro/connections/production_detail/120x40/truecolor
shots/t_connections	MAP tablepro/connections/default/120x40/truecolor
shots/t_danger	MAP tablepro/ack/gate/120x40/truecolor
shots/t_dirty	MAP tablepro/table/dirty/120x40/truecolor
shots/t_editing_cell	MAP tablepro/table/cell_editing/120x40/truecolor
shots/t_error	MAP tablepro/query/error/120x40/truecolor
shots/t_explain	MAP tablepro/query/explain/120x40/truecolor
shots/t_history	MAP tablepro/overlays/history_tab/120x40/truecolor
shots/t_orders	MAP tablepro/table/data/120x40/truecolor
shots/t_orders_wide	MAP tablepro/table/scrolled_right/120x40/truecolor
shots/t_result	MAP tablepro/query/results/120x40/truecolor
shots/t_running	DROP live query animation; end states tablepro/query/{results,error}
shots/t_safemode	MAP tablepro/overlays/safemode_picker/120x40/truecolor
shots/t_sorted_filtered	MAP tablepro/table/sorted-filtered/120x40/truecolor
shots/t_structure	MAP tablepro/table/structure/120x40/truecolor
shots/t_structure_fk	MAP tablepro/table/structure/120x40/truecolor
shots/t_switcher	MAP tablepro/overlays/picker_open/120x40/truecolor
shots/t_tablist	MAP tablepro/overlays/tablist_open/120x40/truecolor
shots/t_workbench	MAP tablepro/audit/production/120x40/truecolor
shots/t_write	MAP tablepro/ack/gate/120x40/truecolor
shots/tuisnap/holla_activities-multi_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_activities-multi_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_activities-multi_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_activities-multi_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_activities-multi_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_activities_overlay_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_browser_hidden_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_browser_preview_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_browser_wheel_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_cleanup_gate-1_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_cleanup_plan_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_disk-cleanup_default_100x30_16	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_disk-cleanup_default_100x30_256	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_disk-cleanup_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_disk-cleanup_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_disk-cleanup_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_disk-cleanup_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_disk-cleanup_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_docker-cleanup_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_docker-cleanup_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_docker-cleanup_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_docker-cleanup_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_docker-cleanup_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_files_results_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_files_unicode_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_finder_query-selected_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_finder_query_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_first-use_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_first-use_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_first-use_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_first-use_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_first-use_default_72x20_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_first-use_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_hard-cases_default_100x30_256	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_hard-cases_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_hard-cases_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_hard-cases_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_hard-cases_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_hard-cases_default_72x20_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_hard-cases_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_help_overlay_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_launch-failure_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_launch-failure_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_launch-failure_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_launch-failure_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_launch-failure_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_monorepo-child_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_monorepo-child_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_monorepo-child_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_monorepo-child_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_monorepo-child_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_monorepo-root_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_monorepo-root_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_monorepo-root_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_monorepo-root_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_monorepo-root_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-brew-services_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-brew-services_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-brew-services_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-brew-services_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-brew-services_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-browser_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-browser_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-browser_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-browser_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-browser_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-cargo_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-cargo_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-cargo_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-cargo_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-cargo_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-cleanup-results_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-cleanup-results_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-cleanup-results_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-cleanup-results_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-cleanup-results_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-custom-actions_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-custom-actions_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-custom-actions_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-custom-actions_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-custom-actions_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-delete-safety_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-delete-safety_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-delete-safety_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-delete-safety_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-delete-safety_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-discovery_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-discovery_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-discovery_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-discovery_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-discovery_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-disk-navigation_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-disk-navigation_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-disk-navigation_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-disk-navigation_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-disk-navigation_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-disk-scan_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-disk-scan_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-disk-scan_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-disk-scan_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-disk-scan_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-docker_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-docker_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-docker_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-docker_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-docker_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-executor_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-executor_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-executor_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-executor_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-executor_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-files_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-files_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-files_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-files_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-files_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-git-batch_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-git-batch_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-git-batch_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-git-batch_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-git-batch_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-git-current_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-git-current_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-git-current_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-git-current_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-git-current_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-gradle_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-gradle_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-gradle_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-gradle_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-gradle_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-history_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-history_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-history_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-history_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-history_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-idea_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-idea_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-idea_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-idea_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-idea_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-insights_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-insights_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-insights_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-insights_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-insights_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-platforms-linux_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-platforms-linux_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-platforms-linux_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-platforms-linux_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-platforms-linux_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-platforms_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-platforms_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-platforms_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-platforms_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-platforms_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-task-input_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-task-input_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-task-input_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-task-input_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-task-input_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-task-sources_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-task-sources_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-task-sources_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-task-sources_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-task-sources_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-upgrade-managers_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-upgrade-managers_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-upgrade-managers_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-upgrade-managers_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_parity-upgrade-managers_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_remote-host_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_remote-host_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_remote-host_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_remote-host_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_remote-host_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_remote_gate-1_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_rust-dirty_default_100x30_256	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_rust-dirty_default_100x30_nocolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_rust-dirty_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_rust-dirty_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_rust-dirty_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_rust-dirty_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_rust-dirty_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_rust-dirty_grown_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_rust-dirty_shrunk_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_trust_prompt_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_upgrade-plan_default_100x30_16	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_upgrade-plan_default_100x30_256	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_upgrade-plan_default_100x30_nocolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_upgrade-plan_default_100x30_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_upgrade-plan_default_100x30_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_upgrade-plan_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_upgrade-plan_default_160x50_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_upgrade-plan_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_upgrade_confirm_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/holla_upgrade_excluded_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/jackin_accounts-mixed_default_120x40_16	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/jackin_accounts-mixed_default_120x40_none	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/jackin_accounts-mixed_default_120x40_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
shots/tuisnap/jackin_accounts-mixed_default_80x24_truecolor	DROP v1 classic store; replaced by snapshots/ grouped store
