status	source_path	holla_blob	sha256	disposition	destination
A	shots/h_p6_first-use_120x40_mono.png	2a7accd35b5a01f93b708a7c15c70770d24d58f7	12b0f46ba09a903f86ff8003a31c12d0e77771d5c649c370265697d3be616aa4	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_120x40_mono.png
A	shots/h_p6_first-use_120x40_mono.txt	48205976ddd1454b4b82becdd216aaf017264598	2f7f17f556736c36b7b908168805e8cd02b072d81c258cbfcc1250d45e3c15b8	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_120x40_mono.txt
A	shots/h_p6_first-use_120x40_truecolor.ansi	98253b6a3647643e21ad4f65bd04b95bf1735145	230e71cf46470f5324e1fa293c66192e1f53171058af80ab97a3426be76e8a44	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_120x40_truecolor.ansi
A	shots/h_p6_first-use_120x40_truecolor.cursor	398641ed77732ea1055eccf06e7e4f6c00b7da49	d1e6414acf1391a892310ae174cea15edab168123dc4fc0a261a62132fd0bb33	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_120x40_truecolor.cursor
A	shots/h_p6_first-use_120x40_truecolor.html	9437f23b1031567b66bce93e0bdcf102a25fd841	077f56200ca638e14bcb905839e07d259d9e88e70f3510aae7b2c674ea4e7eb4	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_120x40_truecolor.html
A	shots/h_p6_first-use_120x40_truecolor.png	ee4de0e235194f0480dd65a068b2fbef0a9db585	3ee247ea9831885772d4640650b09c4a26f0bfb5634e1b7052c4b338d6cbe012	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_120x40_truecolor.png
A	shots/h_p6_first-use_120x40_truecolor.txt	98253b6a3647643e21ad4f65bd04b95bf1735145	230e71cf46470f5324e1fa293c66192e1f53171058af80ab97a3426be76e8a44	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_120x40_truecolor.txt
A	shots/h_p6_first-use_160x50_256.ansi	9f471577bca81a51663f83ab3fb1a09235893e24	28355c0e4723b866adddda5351b66213e32c7cd65dd79c9314d6d14b5045325c	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_160x50_256.ansi
A	shots/h_p6_first-use_160x50_256.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_160x50_256.cursor
A	shots/h_p6_first-use_160x50_256.html	ea63a9dd292065c2ce192775a935543f4b58f743	82e0c43a4f48559fe3560fe551d2a4daa37f8bbf9df29589964b04068e934a0d	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_160x50_256.html
A	shots/h_p6_first-use_160x50_256.png	7bc28d357a93c88170fd57d2659f4600b51316a0	bcf89b1983a0897fe08c599e8743d971314667ead0f4465256f6d2535401bcae	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_160x50_256.png
A	shots/h_p6_first-use_160x50_256.txt	60270798f0b2fceb21e2c93b71522252a99d8bcc	7dad4ac81034854a4c45d1cd2f887576233fb7f2ccb10af335923e0a0a45fea1	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_160x50_256.txt
A	shots/h_p6_first-use_160x50_mono.ansi	1b636e333bf2833a0bc78fedef930cf00aac6883	296d09a5a72b820fe7a9b7cece0683af67d9a34db96bfb73ceeb972d79900ed6	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_160x50_mono.ansi
A	shots/h_p6_first-use_160x50_mono.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_160x50_mono.cursor
A	shots/h_p6_first-use_160x50_mono.html	a246383ad77af43b71fea910d945ef63c67267ea	e6ec99d8427d53eba540ad2dbb599a5cf33632e137495c3597f1b177a8c0014a	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_160x50_mono.html
A	shots/h_p6_first-use_160x50_mono.png	2918536c2192b7d28e1b649f7a973ec85bf52d51	c0ef3075305c9d2b7cef77c4e6f847e007a6f9a51c27dc3b2cdeca1dfe4ba0d5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_160x50_mono.png
A	shots/h_p6_first-use_160x50_mono.txt	0b739995c673573c476bc7f1de0098fffaa59b9a	0be55df93c07a31bb69cc7e684d29c2746afdfb241c970645aad3fc3d67792f4	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_160x50_mono.txt
A	shots/h_p6_first-use_160x50_truecolor.ansi	ba08fa07d9feca0119691494b64bd93106406cf6	852f54b37124e2268d05fcc92c1136c49c258bb9e8df4692638b6061cccce815	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_160x50_truecolor.ansi
A	shots/h_p6_first-use_160x50_truecolor.cursor	398641ed77732ea1055eccf06e7e4f6c00b7da49	d1e6414acf1391a892310ae174cea15edab168123dc4fc0a261a62132fd0bb33	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_160x50_truecolor.cursor
A	shots/h_p6_first-use_160x50_truecolor.html	7c7bbaa323046dc88e0368f44c4f4617ae74afb9	4beb879c8aeac40aa8900d6f73d9d692c62fce9e09dbe9776ff584eeee3eb319	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_160x50_truecolor.html
A	shots/h_p6_first-use_160x50_truecolor.png	21dd4861a60c50a0f5272937b1fc378551054719	3ab8ce9935dcd12949b959543e6b41110d30ee9c75a7c00401d3e36f766a349c	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_160x50_truecolor.png
A	shots/h_p6_first-use_160x50_truecolor.txt	ba08fa07d9feca0119691494b64bd93106406cf6	852f54b37124e2268d05fcc92c1136c49c258bb9e8df4692638b6061cccce815	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_160x50_truecolor.txt
A	shots/h_p6_first-use_80x24_256.ansi	eeb640218663ba74e726083d25b1ca3d231e027e	ae636d94373ac8d2ceb2125c1a80d2d75c0a23a7d98e19dcabe65f4aa580a7ef	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_80x24_256.ansi
A	shots/h_p6_first-use_80x24_256.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_80x24_256.cursor
A	shots/h_p6_first-use_80x24_256.html	dd171987a9b81ad02ab699e2cbe680d04c667629	30ef3a2991e71f4342c13e31620b30e6dfb71424f41ebec6759f090cb32470e0	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_80x24_256.html
A	shots/h_p6_first-use_80x24_256.png	284b6b13c89620518c991ad9e3ddf81253e7b76a	184ec636bc9539b8d21c00b44021729beca23e3450a05701a7e698f8a2c43f60	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_80x24_256.png
A	shots/h_p6_first-use_80x24_256.txt	73b6b2cae5e46cd7ce97cf0c8ad7bb9bbbf9bf8a	7dbc1d23a26a16ebf8fae7e67b997c419f01cc96c548318fe7952a7d090365d8	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_80x24_256.txt
A	shots/h_p6_first-use_80x24_mono.ansi	41d78c263ba8653c80c7b30a394658dff8ca8096	c27fe14ffb78882f159cb90a7adbc9840b998a55812833da6c8a34ec183fb0f0	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_80x24_mono.ansi
A	shots/h_p6_first-use_80x24_mono.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_80x24_mono.cursor
A	shots/h_p6_first-use_80x24_mono.html	e5f6553cf518844c9352076f39565285dc205edf	d0e44d4b09a83ac70ef6d67694cb98126e34d0fa17752d91132e70b1dd9326dd	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_80x24_mono.html
A	shots/h_p6_first-use_80x24_mono.png	e3829b87db652f68a935e9d84a93be4bd3875724	b57feec531d705b090af125790ce0668cbc3d40e621c2fd175d20ccdbe351b5a	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_80x24_mono.png
A	shots/h_p6_first-use_80x24_mono.txt	a7885c9b4b067baf0ae64854bda28a199f2d5019	077d7a0a57fda708b0a2c97664741e640aec36389ac4a6a1b4477e8764f181a7	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_80x24_mono.txt
A	shots/h_p6_first-use_80x24_truecolor.ansi	0865e9ab5ef6c6cb564c587e270a51d85f802d1e	49cb2d2ab1323ea968a401fbd24a20d2b51aa1879c735f4b16f487797c9fa81f	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_80x24_truecolor.ansi
A	shots/h_p6_first-use_80x24_truecolor.cursor	398641ed77732ea1055eccf06e7e4f6c00b7da49	d1e6414acf1391a892310ae174cea15edab168123dc4fc0a261a62132fd0bb33	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_80x24_truecolor.cursor
A	shots/h_p6_first-use_80x24_truecolor.html	15a53b849a9df5549d44540d6df15695e21db6ec	cc8ca1dfc933e5f88c7f3c74a9a2b81e251bec29b5e2508991c002181f22dd9f	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_80x24_truecolor.html
A	shots/h_p6_first-use_80x24_truecolor.png	25bb697250a60749cff68ed68e94a059a855d5ad	36a9c0850a5c9fa09647c3e8865ba5d7ddf90a44edd1c9255a618d65987d957b	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_80x24_truecolor.png
A	shots/h_p6_first-use_80x24_truecolor.txt	0865e9ab5ef6c6cb564c587e270a51d85f802d1e	49cb2d2ab1323ea968a401fbd24a20d2b51aa1879c735f4b16f487797c9fa81f	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_first-use_80x24_truecolor.txt
A	shots/h_p6_hard-cases_100x30_256.ansi	33cda62073fe550f74911a79cfc56475f1403552	3c906eeddb4bb1d30b0bfad32875514db48fbbed65684e55be1e706cab408d5e	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_100x30_256.ansi
A	shots/h_p6_hard-cases_100x30_256.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_100x30_256.cursor
A	shots/h_p6_hard-cases_100x30_256.html	14f8e5face145d1a4983dee3ac8456b1933bbbf7	bbc69913d11cf538cbf3767c7a670872e061a5c6af2c3d8bf3dc3555948b6b22	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_100x30_256.html
A	shots/h_p6_hard-cases_100x30_256.png	5b62439008cf50647ff418b4dfaa95d9d3769dd6	e94f8dc2bf44c11cf38bf9289e00d228aa45a159534caba7c8c9afe2d7646e89	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_100x30_256.png
A	shots/h_p6_hard-cases_100x30_256.txt	d3af7a1a99c957660f1f5904823ec6e37d3b7a81	a0541e3283a3d0a8499aea0508c03caf273c830715814a9e9b5f70c5f7ab0391	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_100x30_256.txt
A	shots/h_p6_hard-cases_100x30_mono.ansi	bc7e2c585e506aa6bcbca731bf871d9f96788e6d	5316dd35b5595b08a30994f0992dbb04812da33004163464a395e47b44788715	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_100x30_mono.ansi
A	shots/h_p6_hard-cases_100x30_mono.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_100x30_mono.cursor
A	shots/h_p6_hard-cases_100x30_mono.html	dbf9fa394132aee195ec9caab198cc5c886897f4	006c15e04c7b821f63548828628caaf7266f79125a8fa20241bbca26e00b6926	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_100x30_mono.html
A	shots/h_p6_hard-cases_100x30_mono.png	70a5b589dcec091d49a1765639533f005350ede5	f489f4d6375bee00a9f84b9bdae749636c83bc19dc583d04e49afc1c4ddb7a30	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_100x30_mono.png
A	shots/h_p6_hard-cases_100x30_mono.txt	6d260abc4cf4110b3e360d5803c80797325bda11	3a9ed6787af4d1d4b927d2c10865ec71d35553793664e55d5def2c7991e57cdd	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_100x30_mono.txt
A	shots/h_p6_hard-cases_100x30_truecolor.ansi	cd1b334b124877c2d7e9774f9b3200597e3cabe4	9af9fa8fb2e5e64e6267f44bf6149c892fcf035a199596740d9d0f9e35c85641	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_100x30_truecolor.ansi
A	shots/h_p6_hard-cases_100x30_truecolor.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_100x30_truecolor.cursor
A	shots/h_p6_hard-cases_100x30_truecolor.html	595e5f938a33ff146649cd8777980e509662d165	77b02006e2c0828c9223068f8c5a4eccce0fda43ffc3b352ea7f5750389036f4	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_100x30_truecolor.html
A	shots/h_p6_hard-cases_100x30_truecolor.png	9c5f9c241e71eebf45fd28d7a8b5c846fc074935	5bcd0675959e12d0216015e0a5473035a68365108c29500a9614542a66a228f8	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_100x30_truecolor.png
A	shots/h_p6_hard-cases_100x30_truecolor.txt	a82f012a633fb4e5863bd0ff77e45f02523fb2a8	fbd886babd61745990451a77b209e0d423543aa52f4f466ec7b99ffac9b87a71	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_100x30_truecolor.txt
A	shots/h_p6_hard-cases_120x40_256.ansi	d30f24dc2499c9892ce21e00836e3fb9ad7ee042	a7a0adefd7800d747e694c4cdc8b37e766c9108d41039881e94b14721235cd81	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_120x40_256.ansi
A	shots/h_p6_hard-cases_120x40_256.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_120x40_256.cursor
A	shots/h_p6_hard-cases_120x40_256.html	eb133cac6a9f9f38c7178196a510687410aecef7	f8e31e4696529be34e3b04c946629e3d8bd4e95819777f3e1c3265f8ace317d0	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_120x40_256.html
A	shots/h_p6_hard-cases_120x40_256.png	8dcba2ce3267ddbbc6dc102e589ceabad20ce846	b3538480fbf0c58f1061360827f9797c1526cd63fecad989f9edf4b3f73243e1	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_120x40_256.png
A	shots/h_p6_hard-cases_120x40_256.txt	beb176ca4bdb3622d6854098cef60e5fe6ecfb52	768ed71a85e9a7e9132bce9c05d2bad6b08f0f2c3f9b0c907ab05c3996bb0141	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_120x40_256.txt
A	shots/h_p6_hard-cases_120x40_mono.ansi	ddc4cec1450d9e564560f5e8192fb8e89b4bb784	5a03ad7acac9fea9f124e110d9e48b7a89e036d264e5ee82d576b41b779a37d3	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_120x40_mono.ansi
A	shots/h_p6_hard-cases_120x40_mono.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_120x40_mono.cursor
A	shots/h_p6_hard-cases_120x40_mono.html	cb3973e3f00e638e285fce763ba912a7a442aa30	11a15b219a1b4680beb7557b1cb768cc8ac128f9c9e5084d01a750445e690c50	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_120x40_mono.html
A	shots/h_p6_hard-cases_120x40_mono.png	f55fc7838f9df2fd338552c5308d2abc5c6be2ce	82f4dfab2a25836a4f74684dc675f40e6f79fe50634b9208368232733812edd0	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_120x40_mono.png
A	shots/h_p6_hard-cases_120x40_mono.txt	24d333ce49d31ba15043f7a51b9fcb49d34a52a7	35a5b2eced9955c67cf26f389b591d47bd6d711f16421f718380bba1162d3d3f	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_120x40_mono.txt
A	shots/h_p6_hard-cases_120x40_truecolor.ansi	f6d638e8b2004b632fb006fdcd90c4c59279f409	fb858df0b94c495c68d9e568baf76382a6e1770329be0e6f165d4b38b890a68c	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_120x40_truecolor.ansi
A	shots/h_p6_hard-cases_120x40_truecolor.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_120x40_truecolor.cursor
A	shots/h_p6_hard-cases_120x40_truecolor.html	2bf3fb0515abc342940a61a5507b37b5502bcc8b	50b6bbe1f2087807b26bd8b82c83f0b5c4bc26439f21ff92dee4a4c1b7956ae1	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_120x40_truecolor.html
A	shots/h_p6_hard-cases_120x40_truecolor.png	197a847259a75f9cd9f4a37b83ddbb997be89a52	12062363ea36c2582ce5faf6c50d688281fc655318cfebf654ba5ed2b3539fdd	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_120x40_truecolor.png
A	shots/h_p6_hard-cases_120x40_truecolor.txt	d4f9f06850ec4edd6233b7684d4004b935e28f9c	34160bb21609c1fba33d7df8c0910a92e2d9d6edc68f5272eb2e0d49af33a8e5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_120x40_truecolor.txt
A	shots/h_p6_hard-cases_160x50_256.ansi	7df1668b347a8f51e75ec5fe95fb48c8e9aae2a7	df3f64acd7aaf7e7360d44a1aee9f43eafe71e3be44f8bc1f1d845baff27bfd1	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_160x50_256.ansi
A	shots/h_p6_hard-cases_160x50_256.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_160x50_256.cursor
A	shots/h_p6_hard-cases_160x50_256.html	3bbffd1c7eec7112f85220fc0537dabd874a404e	aac56bb37a6055daf5e82505296ebc8083eea4294d2ce94341709b734b1bcadd	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_160x50_256.html
A	shots/h_p6_hard-cases_160x50_256.png	e70a81d27968c654ae3571db2f550de2e6f95acc	aef1fb791d822f8590642c57fa4a36e756b5941e53db84a3ee1b5cb5aa9dfef4	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_160x50_256.png
A	shots/h_p6_hard-cases_160x50_256.txt	b655269e19bc250b286fe261aca4ba97b170c362	b368bdecb2b9a2d690b720f173a611e38866a4adf5205796da64a0c5f8cb3382	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_160x50_256.txt
A	shots/h_p6_hard-cases_160x50_mono.ansi	0c42a8804c7d5e0a3e2ec491d892e191dfb53aa5	8ce4ee169ba5b07246bc9ce04ae3653a592c4e88170fccaa44a5bd44c1474d0f	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_160x50_mono.ansi
A	shots/h_p6_hard-cases_160x50_mono.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_160x50_mono.cursor
A	shots/h_p6_hard-cases_160x50_mono.html	c1b39128a2ae94a7e7b4ceb929a7a4f53e474e89	834e504475430b563b18e8f5f80dd8e90c62b6382871a60b79a75681245ffd6c	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_160x50_mono.html
A	shots/h_p6_hard-cases_160x50_mono.png	ef4a62e808c4afd362f38f5f4cf573f0e2b7ac68	d610aac62eb6401dd07fb5b7c304f59fb8ba3ddb2bf595b02be9c51e7cceefe3	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_160x50_mono.png
A	shots/h_p6_hard-cases_160x50_mono.txt	3d75810320257b02973b73fd5d6917acc0e7bb20	fd5620dc057e1de67cab64b43380f88e8c812f6e3f5a0abd5b911069c3689f13	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_160x50_mono.txt
A	shots/h_p6_hard-cases_160x50_truecolor.ansi	26440a214165ca121764c26a4956796b5e245383	2fe6d3db9477b86fa565204fa42bbf2d7642171730cda1776687ba5c79510611	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_160x50_truecolor.ansi
A	shots/h_p6_hard-cases_160x50_truecolor.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_160x50_truecolor.cursor
A	shots/h_p6_hard-cases_160x50_truecolor.html	8821bb9507ef2dcff7ab51bd474f870b499aa85c	881b2501d0e42b3eb0df251325c4517a09a35d74864fdd8c6c1173d2b2b03579	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_160x50_truecolor.html
A	shots/h_p6_hard-cases_160x50_truecolor.png	2f8d350746a73d5b5a83583c75f197a372ba42c6	5ae17137cfaaffac125799517d891e880b25006385d3b5b4b8dbbbe25b8f83ef	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_160x50_truecolor.png
A	shots/h_p6_hard-cases_160x50_truecolor.txt	cde016196782d1f0051ccef78be1e8502b4fdf77	03e8e31e445e2657cc636e6484d1d9d9d76d9ec3b8046a9beebb6976b6f62fdd	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_160x50_truecolor.txt
A	shots/h_p6_hard-cases_80x24_256.ansi	bb13ab431caec8bcc98d5ace7b901f5654582358	0ade85cf321e0097cb896f8f46c023a3b6e431701b16eb46fe60152c4a7b127e	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_80x24_256.ansi
A	shots/h_p6_hard-cases_80x24_256.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_80x24_256.cursor
A	shots/h_p6_hard-cases_80x24_256.html	8ff24de974a207a7aec5d645401a1dd62fc5ed04	67a4bbb94897e91f4a45f1f5f7a97f04595606065c38d88e9172fa1c6f603865	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_80x24_256.html
A	shots/h_p6_hard-cases_80x24_256.png	c323a60b96cbe8dcda7671d3f187a4d00f9d325d	17c90bc66fd108fc98cfb87505fc33cf04ed77cd68e68bdc89b89113cd2a7a01	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_80x24_256.png
A	shots/h_p6_hard-cases_80x24_256.txt	c0d13ac11c0c990b2449ad254599fd6b5db4ecd6	90a22b4083fdb8a8dee31755de99bc7cdc10df750bd38f0a8d9031bc571fb8ea	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_80x24_256.txt
A	shots/h_p6_hard-cases_80x24_mono.ansi	8a96658c7de8f3bf99f4e09a5177c65a0f56b746	1135739a2051e0150d7c19fe30ea556062215f23d250dcb55a914b7de154f46f	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_80x24_mono.ansi
A	shots/h_p6_hard-cases_80x24_mono.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_80x24_mono.cursor
A	shots/h_p6_hard-cases_80x24_mono.html	4e765d8e3c162fbc6a1b53d6898466078a8d2069	04b9cd529d756c5482f9bfc66743510118558bd15e73d65f132611dab372cc32	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_80x24_mono.html
A	shots/h_p6_hard-cases_80x24_mono.png	31ce395c195973a6a9d4a42c480b73cdc27ae434	e9c8fe452ef14cf6c17ea6f36e581ca6a5ac544e55aa7b881b1800c410df2529	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_hard-cases_80x24_mono.png
